lake,year,obs_epi,obs_hypo,obs_mixed
nhdhr_91597227,2005,0,0,0
nhdhr_91597227,2006,10,10,0
nhdhr_91597227,2007,0,0,0
nhdhr_91597227,2008,11,11,0
nhdhr_91597227,2009,13,13,0
nhdhr_91597227,2010,13,13,2
nhdhr_91597227,2011,0,0,1
nhdhr_91597227,2012,0,0,0
nhdhr_91597227,2013,0,0,0
nhdhr_91597227,2014,5,5,0
nhdhr_91597227,2015,0,0,0
nhdhr_91597227,2016,5,5,0
nhdhr_91597227,2017,0,0,0
nhdhr_91597227,2018,0,0,0
nhdhr_91597227,2019,0,0,0
nhdhr_91597267,1979,0,0,0
nhdhr_91597267,1980,4,4,0
nhdhr_91597267,1981,5,5,0
nhdhr_91597267,1982,13,13,3
nhdhr_91597267,1983,0,0,0
nhdhr_91597267,1984,5,5,0
nhdhr_91597267,1985,0,0,0
nhdhr_91597267,1986,0,0,0
nhdhr_91597267,1987,0,0,0
nhdhr_91597267,1988,0,0,0
nhdhr_91597267,1989,0,0,0
nhdhr_91597267,1990,11,11,2
nhdhr_91597267,1991,0,0,0
nhdhr_91597267,1992,0,0,0
nhdhr_91597267,1993,0,0,0
nhdhr_91597267,1994,0,0,0
nhdhr_91597267,1995,0,0,1
nhdhr_91597267,1996,8,8,6
nhdhr_91597267,1997,0,0,0
nhdhr_91597267,1998,0,0,0
nhdhr_91597267,1999,0,0,0
nhdhr_91597267,2000,6,6,0
nhdhr_91597267,2001,0,0,0
nhdhr_91597267,2002,0,0,0
nhdhr_91597267,2003,0,0,0
nhdhr_91597267,2004,8,8,2
nhdhr_91597267,2005,11,11,1
nhdhr_91597267,2006,10,10,3
nhdhr_91597267,2007,7,7,3
nhdhr_91597267,2008,10,10,3
nhdhr_91597267,2009,11,11,2
nhdhr_91597267,2010,13,13,0
nhdhr_91597267,2011,11,11,2
nhdhr_91597267,2012,13,13,0
nhdhr_91597267,2013,11,11,1
nhdhr_91597267,2014,10,10,2
nhdhr_91597267,2015,12,12,1
nhdhr_91597267,2016,12,12,1
nhdhr_91597267,2017,11,11,2
nhdhr_91597267,2018,11,11,0
nhdhr_91597267,2019,0,0,0
nhdhr_91597877,1979,0,0,0
nhdhr_91597877,1980,4,4,0
nhdhr_91597877,1981,0,0,0
nhdhr_91597877,1982,0,0,0
nhdhr_91597877,1983,0,0,0
nhdhr_91597877,1984,5,5,0
nhdhr_91597877,1985,0,0,0
nhdhr_91597877,1986,0,0,0
nhdhr_91597877,1987,0,0,0
nhdhr_91597877,1988,0,0,0
nhdhr_91597877,1989,0,0,0
nhdhr_91597877,1990,11,11,2
nhdhr_91597877,1991,0,0,0
nhdhr_91597877,1992,0,0,0
nhdhr_91597877,1993,0,0,0
nhdhr_91597877,1994,0,0,0
nhdhr_91597877,1995,12,12,1
nhdhr_91597877,1996,0,0,0
nhdhr_91597877,1997,0,0,0
nhdhr_91597877,1998,0,0,0
nhdhr_91597877,1999,0,0,0
nhdhr_91597877,2000,0,0,0
nhdhr_91597877,2001,1,1,0
nhdhr_91597877,2002,0,0,0
nhdhr_91597877,2003,0,0,0
nhdhr_91597877,2004,11,11,0
nhdhr_91597877,2005,11,11,1
nhdhr_91597877,2006,12,12,1
nhdhr_91597877,2007,10,10,1
nhdhr_91597877,2008,11,11,2
nhdhr_91597877,2009,11,11,2
nhdhr_91597877,2010,13,13,0
nhdhr_91597877,2011,11,11,2
nhdhr_91597877,2012,14,14,0
nhdhr_91597877,2013,11,11,1
nhdhr_91597877,2014,10,10,2
nhdhr_91597877,2015,12,12,1
nhdhr_91597877,2016,12,12,1
nhdhr_91597877,2017,12,12,1
nhdhr_91597877,2018,11,11,1
nhdhr_91597877,2019,0,0,0
nhdhr_91684449,1979,0,0,0
nhdhr_91684449,1980,4,4,0
nhdhr_91684449,1981,5,5,0
nhdhr_91684449,1982,0,0,0
nhdhr_91684449,1983,7,7,0
nhdhr_91684449,1984,0,0,0
nhdhr_91684449,1985,0,0,0
nhdhr_91684449,1986,0,0,0
nhdhr_91684449,1987,0,0,0
nhdhr_91684449,1988,0,0,0
nhdhr_91684449,1989,11,11,2
nhdhr_91684449,1990,0,0,0
nhdhr_91684449,1991,0,0,0
nhdhr_91684449,1992,0,0,0
nhdhr_91684449,1993,0,0,0
nhdhr_91684449,1994,12,12,2
nhdhr_91684449,1995,0,0,0
nhdhr_91684449,1996,0,0,0
nhdhr_91684449,1997,11,11,2
nhdhr_91684449,1998,5,5,2
nhdhr_91684449,1999,5,5,2
nhdhr_91684449,2000,10,10,0
nhdhr_91684449,2001,10,10,0
nhdhr_91684449,2002,0,0,0
nhdhr_91684449,2003,9,9,0
nhdhr_91684449,2004,0,0,0
nhdhr_91684449,2005,10,10,0
nhdhr_91684449,2006,0,0,0
nhdhr_91684449,2007,10,10,0
nhdhr_91684449,2008,0,0,0
nhdhr_91684449,2009,10,10,0
nhdhr_91684449,2010,0,0,0
nhdhr_91684449,2011,0,0,0
nhdhr_91684449,2012,6,6,0
nhdhr_91684449,2013,0,0,0
nhdhr_91684449,2014,0,0,0
nhdhr_91684449,2015,10,10,0
nhdhr_91684449,2016,0,0,0
nhdhr_91684449,2017,0,0,0
nhdhr_91684449,2018,0,0,0
nhdhr_91684449,2019,0,0,0
nhdhr_91684979,1979,0,0,0
nhdhr_91684979,1980,0,0,0
nhdhr_91684979,1981,0,0,0
nhdhr_91684979,1982,0,0,0
nhdhr_91684979,1983,0,0,0
nhdhr_91684979,1984,0,0,0
nhdhr_91684979,1985,0,0,0
nhdhr_91684979,1986,0,0,0
nhdhr_91684979,1987,0,0,0
nhdhr_91684979,1988,0,0,0
nhdhr_91684979,1989,0,0,0
nhdhr_91684979,1990,0,0,0
nhdhr_91684979,1991,0,0,0
nhdhr_91684979,1992,0,0,0
nhdhr_91684979,1993,0,0,0
nhdhr_91684979,1994,4,4,1
nhdhr_91684979,1995,0,0,0
nhdhr_91684979,1996,0,0,0
nhdhr_91684979,1997,3,3,0
nhdhr_91684979,1998,0,0,0
nhdhr_91684979,1999,0,0,0
nhdhr_91684979,2000,13,13,1
nhdhr_91684979,2001,0,0,0
nhdhr_91684979,2002,10,10,4
nhdhr_91684979,2003,10,10,2
nhdhr_91684979,2004,12,12,3
nhdhr_91684979,2005,12,12,2
nhdhr_91684979,2006,12,12,2
nhdhr_91684979,2007,0,0,0
nhdhr_91684979,2008,0,0,0
nhdhr_91684979,2009,0,0,0
nhdhr_91684979,2010,0,0,0
nhdhr_91684979,2011,0,0,0
nhdhr_91684979,2012,0,0,0
nhdhr_91684979,2013,12,12,0
nhdhr_91684979,2014,11,11,1
nhdhr_91684979,2015,0,0,0
nhdhr_91684979,2016,0,0,0
nhdhr_91684979,2017,0,0,0
nhdhr_91684979,2018,0,0,0
nhdhr_91684979,2019,0,0,0
nhdhr_91685475,1979,0,0,0
nhdhr_91685475,1980,0,0,0
nhdhr_91685475,1981,0,0,0
nhdhr_91685475,1982,0,0,0
nhdhr_91685475,1983,0,0,0
nhdhr_91685475,1984,0,0,0
nhdhr_91685475,1985,0,0,0
nhdhr_91685475,1986,0,0,0
nhdhr_91685475,1987,0,0,0
nhdhr_91685475,1988,0,0,0
nhdhr_91685475,1989,0,0,0
nhdhr_91685475,1990,0,0,0
nhdhr_91685475,1991,0,0,0
nhdhr_91685475,1992,0,0,0
nhdhr_91685475,1993,0,0,0
nhdhr_91685475,1994,0,0,0
nhdhr_91685475,1995,0,0,0
nhdhr_91685475,1996,0,0,0
nhdhr_91685475,1997,0,0,0
nhdhr_91685475,1998,0,0,0
nhdhr_91685475,1999,0,0,0
nhdhr_91685475,2000,0,0,0
nhdhr_91685475,2001,0,0,0
nhdhr_91685475,2002,0,0,0
nhdhr_91685475,2003,0,0,0
nhdhr_91685475,2004,0,0,0
nhdhr_91685475,2005,14,14,0
nhdhr_91685475,2006,13,13,1
nhdhr_91685475,2007,13,13,1
nhdhr_91685475,2008,0,0,0
nhdhr_91685475,2009,0,0,0
nhdhr_91685475,2010,0,0,0
nhdhr_91685475,2011,0,0,0
nhdhr_91685475,2012,0,0,0
nhdhr_91685475,2013,12,12,0
nhdhr_91685475,2014,12,12,0
nhdhr_91685475,2015,0,0,0
nhdhr_91685475,2016,0,0,0
nhdhr_91685475,2017,0,0,0
nhdhr_91685475,2018,0,0,0
nhdhr_91685475,2019,0,0,0
nhdhr_91686757,1979,0,0,0
nhdhr_91686757,1980,0,0,0
nhdhr_91686757,1981,0,0,0
nhdhr_91686757,1982,0,0,0
nhdhr_91686757,1983,0,0,0
nhdhr_91686757,1984,0,0,0
nhdhr_91686757,1985,0,0,0
nhdhr_91686757,1986,0,0,0
nhdhr_91686757,1987,0,0,0
nhdhr_91686757,1988,0,0,0
nhdhr_91686757,1989,1,1,0
nhdhr_91686757,1990,3,3,0
nhdhr_91686757,1991,0,0,0
nhdhr_91686757,1992,0,0,0
nhdhr_91686757,1993,0,0,0
nhdhr_91686757,1994,0,0,0
nhdhr_91686757,1995,0,0,0
nhdhr_91686757,1996,0,0,0
nhdhr_91686757,1997,10,10,0
nhdhr_91686757,1998,12,12,0
nhdhr_91686757,1999,12,12,1
nhdhr_91686757,2000,14,14,0
nhdhr_91686757,2001,12,12,0
nhdhr_91686757,2002,12,12,2
nhdhr_91686757,2003,14,14,0
nhdhr_91686757,2004,14,14,0
nhdhr_91686757,2005,14,14,0
nhdhr_91686757,2006,13,13,1
nhdhr_91686757,2007,6,6,1
nhdhr_91686757,2008,0,0,0
nhdhr_91686757,2009,0,0,0
nhdhr_91686757,2010,0,0,0
nhdhr_91686757,2011,0,0,0
nhdhr_91686757,2012,0,0,0
nhdhr_91686757,2013,12,12,0
nhdhr_91686757,2014,12,12,0
nhdhr_91686757,2015,0,0,0
nhdhr_91686757,2016,0,0,0
nhdhr_91686757,2017,0,0,0
nhdhr_91686757,2018,0,0,0
nhdhr_91686757,2019,0,0,0
nhdhr_91687083,1981,0,0,0
nhdhr_91687083,1983,0,0,0
nhdhr_91687083,1986,0,0,0
nhdhr_91687083,1989,0,0,0
nhdhr_91687083,1991,0,0,0
nhdhr_91687083,1992,0,0,0
nhdhr_91687083,1998,4,4,5
nhdhr_91687083,2002,0,0,0
nhdhr_91687083,2013,3,3,7
nhdhr_91687083,2014,1,1,10
nhdhr_91687083,2018,0,0,0
nhdhr_91688409,1979,0,0,0
nhdhr_91688409,1980,0,0,0
nhdhr_91688409,1981,0,0,0
nhdhr_91688409,1982,0,0,0
nhdhr_91688409,1983,0,0,0
nhdhr_91688409,1984,0,0,0
nhdhr_91688409,1985,0,0,0
nhdhr_91688409,1986,0,0,0
nhdhr_91688409,1987,0,0,0
nhdhr_91688409,1988,0,0,0
nhdhr_91688409,1989,0,0,0
nhdhr_91688409,1990,0,0,0
nhdhr_91688409,1991,0,0,0
nhdhr_91688409,1992,0,0,0
nhdhr_91688409,1993,0,0,0
nhdhr_91688409,1994,0,0,0
nhdhr_91688409,1995,0,0,0
nhdhr_91688409,1996,0,0,0
nhdhr_91688409,1997,0,0,0
nhdhr_91688409,1998,0,0,0
nhdhr_91688409,1999,0,0,0
nhdhr_91688409,2000,14,14,0
nhdhr_91688409,2001,14,14,0
nhdhr_91688409,2002,12,12,0
nhdhr_91688409,2003,14,14,0
nhdhr_91688409,2004,14,14,0
nhdhr_91688409,2005,14,14,0
nhdhr_91688409,2006,6,6,1
nhdhr_91688409,2007,7,7,0
nhdhr_91688409,2008,7,7,0
nhdhr_91688409,2009,7,7,0
nhdhr_91688409,2010,7,7,0
nhdhr_91688409,2011,0,0,0
nhdhr_91688409,2012,7,7,0
nhdhr_91688409,2013,10,10,0
nhdhr_91688409,2014,12,12,0
nhdhr_91688409,2015,0,0,0
nhdhr_91688409,2016,0,0,0
nhdhr_91688409,2017,0,0,0
nhdhr_91688409,2018,0,0,0
nhdhr_91688409,2019,0,0,0
nhdhr_91688455,1979,1,1,0
nhdhr_91688455,1980,4,4,0
nhdhr_91688455,1981,5,5,0
nhdhr_91688455,1982,15,15,1
nhdhr_91688455,1983,6,6,0
nhdhr_91688455,1984,7,7,0
nhdhr_91688455,1985,7,7,0
nhdhr_91688455,1986,0,0,0
nhdhr_91688455,1987,0,0,0
nhdhr_91688455,1988,0,0,0
nhdhr_91688455,1989,13,13,0
nhdhr_91688455,1990,0,0,0
nhdhr_91688455,1991,0,0,0
nhdhr_91688455,1992,0,0,0
nhdhr_91688455,1993,0,0,0
nhdhr_91688455,1994,0,0,0
nhdhr_91688455,1995,0,0,0
nhdhr_91688455,1996,0,0,0
nhdhr_91688455,1997,12,12,0
nhdhr_91688455,1998,14,14,1
nhdhr_91688455,1999,14,14,3
nhdhr_91688455,2000,14,14,0
nhdhr_91688455,2001,14,14,0
nhdhr_91688455,2002,14,14,0
nhdhr_91688455,2003,14,14,0
nhdhr_91688455,2004,14,14,0
nhdhr_91688455,2005,14,14,0
nhdhr_91688455,2006,14,14,0
nhdhr_91688455,2007,14,14,0
nhdhr_91688455,2008,7,7,0
nhdhr_91688455,2009,9,9,0
nhdhr_91688455,2010,26,26,0
nhdhr_91688455,2011,14,14,0
nhdhr_91688455,2012,14,14,0
nhdhr_91688455,2013,12,12,3
nhdhr_91688455,2014,0,0,0
nhdhr_91688455,2015,0,0,0
nhdhr_91688455,2016,0,0,0
nhdhr_91688455,2017,0,0,0
nhdhr_91688455,2018,0,0,0
nhdhr_91688455,2019,0,0,0
nhdhr_91688775,1979,0,0,0
nhdhr_91688775,1980,0,0,0
nhdhr_91688775,1981,0,0,0
nhdhr_91688775,1982,0,0,0
nhdhr_91688775,1983,0,0,0
nhdhr_91688775,1984,0,0,0
nhdhr_91688775,1985,0,0,0
nhdhr_91688775,1986,0,0,0
nhdhr_91688775,1987,0,0,0
nhdhr_91688775,1988,0,0,0
nhdhr_91688775,1989,0,0,0
nhdhr_91688775,1990,0,0,0
nhdhr_91688775,1991,0,0,0
nhdhr_91688775,1992,0,0,0
nhdhr_91688775,1993,0,0,0
nhdhr_91688775,1994,0,0,0
nhdhr_91688775,1995,0,0,0
nhdhr_91688775,1996,0,0,0
nhdhr_91688775,1997,0,0,0
nhdhr_91688775,1998,7,7,3
nhdhr_91688775,1999,0,0,0
nhdhr_91688775,2000,0,0,0
nhdhr_91688775,2001,0,0,0
nhdhr_91688775,2002,0,0,0
nhdhr_91688775,2003,0,0,0
nhdhr_91688775,2004,0,0,0
nhdhr_91688775,2005,12,12,2
nhdhr_91688775,2006,12,12,2
nhdhr_91688775,2007,12,12,2
nhdhr_91688775,2008,10,10,4
nhdhr_91688775,2009,10,10,4
nhdhr_91688775,2010,14,14,0
nhdhr_91688775,2011,11,11,3
nhdhr_91688775,2012,13,13,1
nhdhr_91688775,2013,9,9,4
nhdhr_91688775,2014,10,10,2
nhdhr_91688775,2015,0,0,0
nhdhr_91688775,2016,0,0,0
nhdhr_91688775,2017,0,0,0
nhdhr_91688775,2018,0,0,0
nhdhr_91688775,2019,0,0,0
nhdhr_91688957,1979,0,0,0
nhdhr_91688957,1980,0,0,0
nhdhr_91688957,1981,0,0,0
nhdhr_91688957,1982,0,0,0
nhdhr_91688957,1983,0,0,0
nhdhr_91688957,1984,0,0,0
nhdhr_91688957,1985,0,0,0
nhdhr_91688957,1986,0,0,0
nhdhr_91688957,1987,0,0,0
nhdhr_91688957,1988,0,0,0
nhdhr_91688957,1989,0,0,0
nhdhr_91688957,1990,0,0,0
nhdhr_91688957,1991,0,0,0
nhdhr_91688957,1992,0,0,0
nhdhr_91688957,1993,0,0,0
nhdhr_91688957,1994,0,0,0
nhdhr_91688957,1995,0,0,0
nhdhr_91688957,1996,0,0,0
nhdhr_91688957,1997,0,0,0
nhdhr_91688957,1998,0,0,0
nhdhr_91688957,1999,11,11,2
nhdhr_91688957,2000,13,13,0
nhdhr_91688957,2001,12,12,1
nhdhr_91688957,2002,11,11,2
nhdhr_91688957,2003,13,13,1
nhdhr_91688957,2004,12,12,2
nhdhr_91688957,2005,14,14,0
nhdhr_91688957,2006,13,13,1
nhdhr_91688957,2007,13,13,1
nhdhr_91688957,2008,12,12,2
nhdhr_91688957,2009,11,11,3
nhdhr_91688957,2010,14,14,0
nhdhr_91688957,2011,11,11,3
nhdhr_91688957,2012,13,13,1
nhdhr_91688957,2013,11,11,2
nhdhr_91688957,2014,11,11,1
nhdhr_91688957,2015,0,0,0
nhdhr_91688957,2016,0,0,0
nhdhr_91688957,2017,0,0,0
nhdhr_91688957,2018,0,0,0
nhdhr_91688957,2019,0,0,0
nhdhr_91689407,1981,0,0,0
nhdhr_91689407,1983,0,0,0
nhdhr_91689407,1989,0,0,0
nhdhr_91689407,1991,0,0,0
nhdhr_91689407,1992,0,0,0
nhdhr_91689407,1996,0,0,0
nhdhr_91689407,1998,3,3,3
nhdhr_91689407,2002,0,0,0
nhdhr_91689407,2003,0,0,0
nhdhr_91689407,2010,2,2,12
nhdhr_91689407,2014,0,0,12
nhdhr_91689407,2017,0,0,0
nhdhr_91689407,2018,0,0,0
nhdhr_91689407,2019,0,0,0
nhdhr_91689611,1979,0,0,0
nhdhr_91689611,1980,0,0,0
nhdhr_91689611,1981,0,0,0
nhdhr_91689611,1982,0,0,0
nhdhr_91689611,1983,0,0,0
nhdhr_91689611,1984,0,0,0
nhdhr_91689611,1985,0,0,0
nhdhr_91689611,1986,0,0,0
nhdhr_91689611,1987,0,0,0
nhdhr_91689611,1988,0,0,0
nhdhr_91689611,1989,0,0,0
nhdhr_91689611,1990,0,0,0
nhdhr_91689611,1991,0,0,0
nhdhr_91689611,1992,0,0,0
nhdhr_91689611,1993,0,0,0
nhdhr_91689611,1994,0,0,0
nhdhr_91689611,1995,0,0,0
nhdhr_91689611,1996,0,0,0
nhdhr_91689611,1997,0,0,0
nhdhr_91689611,1998,0,0,0
nhdhr_91689611,1999,0,0,0
nhdhr_91689611,2000,0,0,0
nhdhr_91689611,2001,0,0,0
nhdhr_91689611,2002,0,0,0
nhdhr_91689611,2003,0,0,0
nhdhr_91689611,2004,0,0,0
nhdhr_91689611,2005,0,0,0
nhdhr_91689611,2006,7,7,0
nhdhr_91689611,2007,7,7,0
nhdhr_91689611,2008,7,7,0
nhdhr_91689611,2009,6,6,1
nhdhr_91689611,2010,14,14,0
nhdhr_91689611,2011,13,13,1
nhdhr_91689611,2012,13,13,1
nhdhr_91689611,2013,10,10,2
nhdhr_91689611,2014,11,11,1
nhdhr_91689611,2015,0,0,0
nhdhr_91689611,2016,0,0,0
nhdhr_91689611,2017,0,0,0
nhdhr_91689611,2018,0,0,0
nhdhr_91689611,2019,0,0,0
nhdhr_91689717,1979,0,0,0
nhdhr_91689717,1980,0,0,0
nhdhr_91689717,1981,0,0,0
nhdhr_91689717,1982,0,0,0
nhdhr_91689717,1983,0,0,0
nhdhr_91689717,1984,0,0,0
nhdhr_91689717,1985,0,0,0
nhdhr_91689717,1986,0,0,0
nhdhr_91689717,1987,0,0,0
nhdhr_91689717,1988,0,0,0
nhdhr_91689717,1989,0,0,0
nhdhr_91689717,1990,0,0,0
nhdhr_91689717,1991,0,0,0
nhdhr_91689717,1992,0,0,0
nhdhr_91689717,1993,0,0,0
nhdhr_91689717,1994,0,0,0
nhdhr_91689717,1995,0,0,0
nhdhr_91689717,1996,0,0,0
nhdhr_91689717,1997,0,0,0
nhdhr_91689717,1998,0,0,0
nhdhr_91689717,1999,0,0,0
nhdhr_91689717,2000,0,0,0
nhdhr_91689717,2001,0,0,0
nhdhr_91689717,2002,0,0,0
nhdhr_91689717,2003,0,0,0
nhdhr_91689717,2004,0,0,0
nhdhr_91689717,2005,0,0,0
nhdhr_91689717,2006,7,7,0
nhdhr_91689717,2007,6,6,1
nhdhr_91689717,2008,7,7,0
nhdhr_91689717,2009,6,6,1
nhdhr_91689717,2010,14,14,0
nhdhr_91689717,2011,12,12,2
nhdhr_91689717,2012,14,14,0
nhdhr_91689717,2013,11,11,1
nhdhr_91689717,2014,11,11,1
nhdhr_91689717,2015,0,0,0
nhdhr_91689717,2016,0,0,0
nhdhr_91689717,2017,0,0,0
nhdhr_91689717,2018,0,0,0
nhdhr_91689717,2019,0,0,0
nhdhr_91689905,1979,0,0,0
nhdhr_91689905,1980,0,0,0
nhdhr_91689905,1981,0,0,0
nhdhr_91689905,1982,0,0,0
nhdhr_91689905,1983,0,0,0
nhdhr_91689905,1984,0,0,0
nhdhr_91689905,1985,0,0,0
nhdhr_91689905,1986,0,0,0
nhdhr_91689905,1987,0,0,0
nhdhr_91689905,1988,0,0,0
nhdhr_91689905,1989,0,0,0
nhdhr_91689905,1990,0,0,0
nhdhr_91689905,1991,0,0,0
nhdhr_91689905,1992,0,0,0
nhdhr_91689905,1993,0,0,0
nhdhr_91689905,1994,0,0,0
nhdhr_91689905,1995,0,0,0
nhdhr_91689905,1996,0,0,0
nhdhr_91689905,1997,0,0,0
nhdhr_91689905,1998,0,0,0
nhdhr_91689905,1999,0,0,0
nhdhr_91689905,2000,4,4,1
nhdhr_91689905,2001,4,4,1
nhdhr_91689905,2002,0,0,0
nhdhr_91689905,2003,4,4,3
nhdhr_91689905,2004,2,2,5
nhdhr_91689905,2005,6,6,1
nhdhr_91689905,2006,5,5,2
nhdhr_91689905,2007,6,6,1
nhdhr_91689905,2008,5,5,2
nhdhr_91689905,2009,6,6,1
nhdhr_91689905,2010,6,6,1
nhdhr_91689905,2011,0,0,0
nhdhr_91689905,2012,4,4,3
nhdhr_91689905,2013,9,9,3
nhdhr_91689905,2014,0,0,0
nhdhr_91689905,2015,0,0,0
nhdhr_91689905,2016,0,0,0
nhdhr_91689905,2017,0,0,0
nhdhr_91689905,2018,0,0,0
nhdhr_91689905,2019,0,0,0
nhdhr_91690129,1979,0,0,0
nhdhr_91690129,1980,0,0,0
nhdhr_91690129,1981,0,0,0
nhdhr_91690129,1982,0,0,0
nhdhr_91690129,1983,0,0,0
nhdhr_91690129,1984,0,0,0
nhdhr_91690129,1985,0,0,0
nhdhr_91690129,1986,0,0,0
nhdhr_91690129,1987,0,0,0
nhdhr_91690129,1988,0,0,0
nhdhr_91690129,1989,0,0,0
nhdhr_91690129,1990,0,0,0
nhdhr_91690129,1991,0,0,0
nhdhr_91690129,1992,0,0,0
nhdhr_91690129,1993,0,0,0
nhdhr_91690129,1994,0,0,0
nhdhr_91690129,1995,0,0,0
nhdhr_91690129,1996,0,0,0
nhdhr_91690129,1997,0,0,0
nhdhr_91690129,1998,0,0,0
nhdhr_91690129,1999,0,0,0
nhdhr_91690129,2000,0,0,0
nhdhr_91690129,2001,0,0,0
nhdhr_91690129,2002,0,0,0
nhdhr_91690129,2003,0,0,0
nhdhr_91690129,2004,0,0,0
nhdhr_91690129,2005,0,0,0
nhdhr_91690129,2006,12,12,2
nhdhr_91690129,2007,13,13,1
nhdhr_91690129,2008,11,11,3
nhdhr_91690129,2009,12,12,2
nhdhr_91690129,2010,13,13,1
nhdhr_91690129,2011,11,11,3
nhdhr_91690129,2012,12,12,2
nhdhr_91690129,2013,8,8,4
nhdhr_91690129,2014,9,9,3
nhdhr_91690129,2015,0,0,0
nhdhr_91690129,2016,0,0,0
nhdhr_91690129,2017,0,0,0
nhdhr_91690129,2018,0,0,0
nhdhr_91690129,2019,0,0,0
nhdhr_91690341,1979,0,0,0
nhdhr_91690341,1980,0,0,0
nhdhr_91690341,1981,0,0,0
nhdhr_91690341,1982,0,0,0
nhdhr_91690341,1983,0,0,0
nhdhr_91690341,1984,0,0,0
nhdhr_91690341,1985,0,0,0
nhdhr_91690341,1986,0,0,0
nhdhr_91690341,1987,0,0,0
nhdhr_91690341,1988,0,0,0
nhdhr_91690341,1989,0,0,0
nhdhr_91690341,1990,0,0,0
nhdhr_91690341,1991,0,0,0
nhdhr_91690341,1992,0,0,0
nhdhr_91690341,1993,0,0,0
nhdhr_91690341,1994,0,0,0
nhdhr_91690341,1995,0,0,0
nhdhr_91690341,1996,0,0,0
nhdhr_91690341,1997,0,0,0
nhdhr_91690341,1998,0,0,0
nhdhr_91690341,1999,0,0,0
nhdhr_91690341,2000,0,0,0
nhdhr_91690341,2001,0,0,0
nhdhr_91690341,2002,0,0,0
nhdhr_91690341,2003,0,0,0
nhdhr_91690341,2004,0,0,0
nhdhr_91690341,2005,0,0,0
nhdhr_91690341,2006,7,7,0
nhdhr_91690341,2007,7,7,0
nhdhr_91690341,2008,13,13,1
nhdhr_91690341,2009,12,12,1
nhdhr_91690341,2010,14,14,0
nhdhr_91690341,2011,13,13,1
nhdhr_91690341,2012,14,14,0
nhdhr_91690341,2013,12,12,0
nhdhr_91690341,2014,12,12,0
nhdhr_91690341,2015,0,0,0
nhdhr_91690341,2016,0,0,0
nhdhr_91690341,2017,0,0,0
nhdhr_91690341,2018,0,0,0
nhdhr_91690341,2019,0,0,0
nhdhr_91690625,1979,0,0,0
nhdhr_91690625,1980,0,0,0
nhdhr_91690625,1981,0,0,0
nhdhr_91690625,1982,0,0,0
nhdhr_91690625,1983,0,0,0
nhdhr_91690625,1984,0,0,0
nhdhr_91690625,1985,0,0,0
nhdhr_91690625,1986,0,0,0
nhdhr_91690625,1987,0,0,0
nhdhr_91690625,1988,0,0,0
nhdhr_91690625,1989,0,0,0
nhdhr_91690625,1990,0,0,0
nhdhr_91690625,1991,0,0,0
nhdhr_91690625,1992,0,0,0
nhdhr_91690625,1993,0,0,0
nhdhr_91690625,1994,0,0,0
nhdhr_91690625,1995,0,0,0
nhdhr_91690625,1996,0,0,0
nhdhr_91690625,1997,0,0,0
nhdhr_91690625,1998,9,9,0
nhdhr_91690625,1999,12,12,1
nhdhr_91690625,2000,13,13,0
nhdhr_91690625,2001,13,13,1
nhdhr_91690625,2002,11,11,2
nhdhr_91690625,2003,14,14,0
nhdhr_91690625,2004,14,14,0
nhdhr_91690625,2005,14,14,0
nhdhr_91690625,2006,14,14,0
nhdhr_91690625,2007,14,14,0
nhdhr_91690625,2008,13,13,1
nhdhr_91690625,2009,13,13,1
nhdhr_91690625,2010,14,14,0
nhdhr_91690625,2011,14,14,0
nhdhr_91690625,2012,14,14,0
nhdhr_91690625,2013,13,13,1
nhdhr_91690625,2014,12,12,0
nhdhr_91690625,2015,0,0,0
nhdhr_91690625,2016,0,0,0
nhdhr_91690625,2017,0,0,0
nhdhr_91690625,2018,0,0,0
nhdhr_91690625,2019,0,0,0
nhdhr_91690679,1979,0,0,0
nhdhr_91690679,1980,0,0,0
nhdhr_91690679,1981,0,0,0
nhdhr_91690679,1982,0,0,0
nhdhr_91690679,1983,0,0,0
nhdhr_91690679,1984,0,0,0
nhdhr_91690679,1985,0,0,0
nhdhr_91690679,1986,0,0,0
nhdhr_91690679,1987,0,0,0
nhdhr_91690679,1988,0,0,0
nhdhr_91690679,1989,0,0,0
nhdhr_91690679,1990,0,0,0
nhdhr_91690679,1991,0,0,0
nhdhr_91690679,1992,0,0,0
nhdhr_91690679,1993,0,0,0
nhdhr_91690679,1994,0,0,0
nhdhr_91690679,1995,0,0,0
nhdhr_91690679,1996,0,0,0
nhdhr_91690679,1997,11,11,0
nhdhr_91690679,1998,3,3,7
nhdhr_91690679,1999,13,13,0
nhdhr_91690679,2000,14,14,0
nhdhr_91690679,2001,14,14,0
nhdhr_91690679,2002,14,14,0
nhdhr_91690679,2003,7,7,0
nhdhr_91690679,2004,5,5,2
nhdhr_91690679,2005,7,7,0
nhdhr_91690679,2006,4,4,3
nhdhr_91690679,2007,7,7,0
nhdhr_91690679,2008,14,14,0
nhdhr_91690679,2009,7,7,0
nhdhr_91690679,2010,1,1,0
nhdhr_91690679,2011,0,0,2
nhdhr_91690679,2012,2,2,1
nhdhr_91690679,2013,12,12,1
nhdhr_91690679,2014,0,0,0
nhdhr_91690679,2015,0,0,0
nhdhr_91690679,2016,0,0,0
nhdhr_91690679,2017,0,0,0
